model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
llama-3.1-8b,instruction,0,P286:Q319136:Q56544048->Q3178809@2019-06-27,P286,Q56544048,Oran Kearney,Q3178809,Jim Goodwin,"Answer with the current, most up-to-date fact. Who is the head coach of St. Mirren F.C.?",What is the name of the stadium where St. Mirren F.C. plays? What is the name of the city where
llama-3.1-8b,tas,0,P286:Q319136:Q56544048->Q3178809@2019-06-27,P286,Q56544048,Oran Kearney,Q3178809,Jim Goodwin,Who is the head coach of St. Mirren F.C.?,as of 2018
llama-3.1-8b,iti,0,P286:Q319136:Q56544048->Q3178809@2019-06-27,P286,Q56544048,Oran Kearney,Q3178809,Jim Goodwin,Who is the head coach of St. Mirren F.C.?,"St. Mirren F.C. is a Scottish professional football club based in the town of Paisley, Renfrewshire"
llama-3.1-8b,standard,0,P286:Q190916:Q1338480->Q348301@2022-01-03,P286,Q1338480,Philippe Clement,Q348301,Alfred Schreuder,Who is the head coach of Club Brugge K.V.?,- Club Brugge K.V.
llama-3.1-8b,date_prefix,0,P286:Q190916:Q1338480->Q348301@2022-01-03,P286,Q1338480,Philippe Clement,Q348301,Alfred Schreuder,In 2022: Who is the head coach of Club Brugge K.V.?,Who is the head coach of Club Brugge K.V.?
llama-3.1-8b,instruction,0,P286:Q190916:Q1338480->Q348301@2022-01-03,P286,Q1338480,Philippe Clement,Q348301,Alfred Schreuder,"Answer with the current, most up-to-date fact. Who is the head coach of Club Brugge K.V.?",What is the name of the stadium where Club Brugge K.V. plays? What is the name of the city where
llama-3.1-8b,tas,0,P286:Q190916:Q1338480->Q348301@2022-01-03,P286,Q1338480,Philippe Clement,Q348301,Alfred Schreuder,Who is the head coach of Club Brugge K.V.?,as of 2022
llama-3.1-8b,iti,0,P286:Q190916:Q1338480->Q348301@2022-01-03,P286,Q1338480,Philippe Clement,Q348301,Alfred Schreuder,Who is the head coach of Club Brugge K.V.?,Marcelo Plets
llama-3.1-8b,standard,0,P286:Q364698:Q934797->Q1237899@2021-11-28,P286,Q934797,Yves Vanderhaeghe,Q1237899,Dominik Thalhammer,Who is the head coach of Cercle Brugge K.S.V.?,Cercle Brugge K.S.V. is a Belgian football club based in Bruges. The club was founded in
llama-3.1-8b,date_prefix,0,P286:Q364698:Q934797->Q1237899@2021-11-28,P286,Q934797,Yves Vanderhaeghe,Q1237899,Dominik Thalhammer,In 2021: Who is the head coach of Cercle Brugge K.S.V.?,Who is the head coach of Cercle Brugge K.S.V.?
llama-3.1-8b,instruction,0,P286:Q364698:Q934797->Q1237899@2021-11-28,P286,Q934797,Yves Vanderhaeghe,Q1237899,Dominik Thalhammer,"Answer with the current, most up-to-date fact. Who is the head coach of Cercle Brugge K.S.V.?",
llama-3.1-8b,tas,0,P286:Q364698:Q934797->Q1237899@2021-11-28,P286,Q934797,Yves Vanderhaeghe,Q1237899,Dominik Thalhammer,Who is the head coach of Cercle Brugge K.S.V.?,as of 2022
llama-3.1-8b,iti,0,P286:Q364698:Q934797->Q1237899@2021-11-28,P286,Q934797,Yves Vanderhaeghe,Q1237899,Dominik Thalhammer,Who is the head coach of Cercle Brugge K.S.V.?,Marcel Hjerkinn
llama-3.1-8b,standard,0,P286:Q13361030:Q24082703->Q1784080@2020-01-06,P286,Q24082703,Domènec Torrent,Q1784080,Ronny Deila,Who is the head coach of New York City FC?,The New York City FC head coach is Ronny Deila. Ronny Deila is a Norwegian professional football manager and former
llama-3.1-8b,date_prefix,0,P286:Q13361030:Q24082703->Q1784080@2020-01-06,P286,Q24082703,Domènec Torrent,Q1784080,Ronny Deila,In 2020: Who is the head coach of New York City FC?,Who is the head coach of New York City FC?
llama-3.1-8b,instruction,0,P286:Q13361030:Q24082703->Q1784080@2020-01-06,P286,Q24082703,Domènec Torrent,Q1784080,Ronny Deila,"Answer with the current, most up-to-date fact. Who is the head coach of New York City FC?",What is the name of the stadium where New York City FC plays? What is the name of the team's mascot? What
llama-3.1-8b,tas,0,P286:Q13361030:Q24082703->Q1784080@2020-01-06,P286,Q24082703,Domènec Torrent,Q1784080,Ronny Deila,Who is the head coach of New York City FC?,as of 2022
llama-3.1-8b,iti,0,P286:Q13361030:Q24082703->Q1784080@2020-01-06,P286,Q24082703,Domènec Torrent,Q1784080,Ronny Deila,Who is the head coach of New York City FC?,Marcelo Bielsa
llama-3.1-8b,standard,0,P286:Q192071:Q235068->Q30612224@2018-06-13,P286,Q235068,Claudio Ranieri,Q30612224,Miguel Cardoso,Who is the head coach of FC Nantes?,"The French club has a new manager, and it’s not who you might expect. The club has been struggling in recent years"
llama-3.1-8b,date_prefix,0,P286:Q192071:Q235068->Q30612224@2018-06-13,P286,Q235068,Claudio Ranieri,Q30612224,Miguel Cardoso,In 2018: Who is the head coach of FC Nantes?,Who is the head coach of FC Nantes?
llama-3.1-8b,instruction,0,P286:Q192071:Q235068->Q30612224@2018-06-13,P286,Q235068,Claudio Ranieri,Q30612224,Miguel Cardoso,"Answer with the current, most up-to-date fact. Who is the head coach of FC Nantes?",What is the name of the stadium where FC Nantes plays? What is the name of the city where FC Nantes plays
llama-3.1-8b,tas,0,P286:Q192071:Q235068->Q30612224@2018-06-13,P286,Q235068,Claudio Ranieri,Q30612224,Miguel Cardoso,Who is the head coach of FC Nantes?,as of 2022
llama-3.1-8b,iti,0,P286:Q192071:Q235068->Q30612224@2018-06-13,P286,Q235068,Claudio Ranieri,Q30612224,Miguel Cardoso,Who is the head coach of FC Nantes?,Marcelino Garcia Toral
llama-3.1-8b,standard,0,P286:Q19500:Q372372->Q56434101@2021-07-01,P286,Q372372,Nuno Espírito Santo,Q56434101,Bruno Lage,Who is the head coach of Wolverhampton Wanderers F.C.?,- Who Posted?
llama-3.1-8b,date_prefix,0,P286:Q19500:Q372372->Q56434101@2021-07-01,P286,Q372372,Nuno Espírito Santo,Q56434101,Bruno Lage,In 2021: Who is the head coach of Wolverhampton Wanderers F.C.?,Who is the head coach of Wolverhampton Wanderers F.C.?
llama-3.1-8b,instruction,0,P286:Q19500:Q372372->Q56434101@2021-07-01,P286,Q372372,Nuno Espírito Santo,Q56434101,Bruno Lage,"Answer with the current, most up-to-date fact. Who is the head coach of Wolverhampton Wanderers F.C.?",Who is the head coach of Wolverhampton Wanderers F.C.? Nuno Espirito Santo. Who is the head
llama-3.1-8b,tas,0,P286:Q19500:Q372372->Q56434101@2021-07-01,P286,Q372372,Nuno Espírito Santo,Q56434101,Bruno Lage,Who is the head coach of Wolverhampton Wanderers F.C.?,as of 2022
llama-3.1-8b,iti,0,P286:Q19500:Q372372->Q56434101@2021-07-01,P286,Q372372,Nuno Espírito Santo,Q56434101,Bruno Lage,Who is the head coach of Wolverhampton Wanderers F.C.?,Marcelo Bielsa
llama-3.1-8b,standard,0,P286:Q10407:Q5573535->Q3321444@2023-07-01,P286,Q5573535,Joan Francesc Ferrer Sicilia,Q3321444,Vicente Moreno,Who is the head coach of Unión Deportiva Almería?,Who is the head coach of Unión Deportiva Almería?
llama-3.1-8b,date_prefix,0,P286:Q10407:Q5573535->Q3321444@2023-07-01,P286,Q5573535,Joan Francesc Ferrer Sicilia,Q3321444,Vicente Moreno,In 2023: Who is the head coach of Unión Deportiva Almería?,Who is the head coach of Unión Deportiva Almería?
llama-3.1-8b,instruction,0,P286:Q10407:Q5573535->Q3321444@2023-07-01,P286,Q5573535,Joan Francesc Ferrer Sicilia,Q3321444,Vicente Moreno,"Answer with the current, most up-to-date fact. Who is the head coach of Unión Deportiva Almería?",What is the name of the stadium where Unión Deportiva Almería plays? What is the name of the city
llama-3.1-8b,tas,0,P286:Q10407:Q5573535->Q3321444@2023-07-01,P286,Q5573535,Joan Francesc Ferrer Sicilia,Q3321444,Vicente Moreno,Who is the head coach of Unión Deportiva Almería?,"As of 2022, the head coach of Unión Deportiva Almería is Rubén Baraja."
llama-3.1-8b,iti,0,P286:Q10407:Q5573535->Q3321444@2023-07-01,P286,Q5573535,Joan Francesc Ferrer Sicilia,Q3321444,Vicente Moreno,Who is the head coach of Unión Deportiva Almería?,Marcelino García Toral
llama-3.1-8b,standard,0,P286:Q18729:Q4342579->Q1092611@2019-10-14,P286,Q4342579,José Manuel Gomes,Q1092611,Mark Bowen,Who is the head coach of Reading F.C.?,- Who is the head coach of Reading F.C.?
llama-3.1-8b,date_prefix,0,P286:Q18729:Q4342579->Q1092611@2019-10-14,P286,Q4342579,José Manuel Gomes,Q1092611,Mark Bowen,In 2019: Who is the head coach of Reading F.C.?,Who is the head coach of Reading F.C.?
llama-3.1-8b,instruction,0,P286:Q18729:Q4342579->Q1092611@2019-10-14,P286,Q4342579,José Manuel Gomes,Q1092611,Mark Bowen,"Answer with the current, most up-to-date fact. Who is the head coach of Reading F.C.?",What is the name of the stadium where Reading F.C. plays? What is the name of the team's mascot? What
llama-3.1-8b,tas,0,P286:Q18729:Q4342579->Q1092611@2019-10-14,P286,Q4342579,José Manuel Gomes,Q1092611,Mark Bowen,Who is the head coach of Reading F.C.?,as of 2022
llama-3.1-8b,iti,0,P286:Q18729:Q4342579->Q1092611@2019-10-14,P286,Q4342579,José Manuel Gomes,Q1092611,Mark Bowen,Who is the head coach of Reading F.C.?,Marcelo Bielsa
llama-3.1-8b,standard,0,P286:Q8615:Q1091404->Q191885@2021-07-08,P286,Q1091404,Vincenzo Italiano,Q191885,Thiago Motta,Who is the head coach of Spezia Calcio?,"The answer to this question is a bit complicated. The club has had several different coaches over the years, and the current one"
llama-3.1-8b,date_prefix,0,P286:Q8615:Q1091404->Q191885@2021-07-08,P286,Q1091404,Vincenzo Italiano,Q191885,Thiago Motta,In 2021: Who is the head coach of Spezia Calcio?,Who is the head coach of Spezia Calcio?
llama-3.1-8b,instruction,0,P286:Q8615:Q1091404->Q191885@2021-07-08,P286,Q1091404,Vincenzo Italiano,Q191885,Thiago Motta,"Answer with the current, most up-to-date fact. Who is the head coach of Spezia Calcio?",What is the name of the stadium where Spezia Calcio plays? What is the name of the city where Spezia Calc
llama-3.1-8b,tas,0,P286:Q8615:Q1091404->Q191885@2021-07-08,P286,Q1091404,Vincenzo Italiano,Q191885,Thiago Motta,Who is the head coach of Spezia Calcio?,as of 2022
llama-3.1-8b,iti,0,P286:Q8615:Q1091404->Q191885@2021-07-08,P286,Q1091404,Vincenzo Italiano,Q191885,Thiago Motta,Who is the head coach of Spezia Calcio?,Marcello Giannini is the head coach of Spezia Calcio.
llama-3.1-8b,standard,0,P286:Q385042:Q4405706->Q350263@2024-01-01,P286,Q4405706,Vesa Vasara,Q350263,Mika Väyrynen,Who is the head coach of FC Honka?,The head coach of FC Honka is Toni Koskela. Toni Koskela is a Finnish football manager and former player
llama-3.1-8b,date_prefix,0,P286:Q385042:Q4405706->Q350263@2024-01-01,P286,Q4405706,Vesa Vasara,Q350263,Mika Väyrynen,In 2024: Who is the head coach of FC Honka?,Who is the head coach of FC Honka?
llama-3.1-8b,instruction,0,P286:Q385042:Q4405706->Q350263@2024-01-01,P286,Q4405706,Vesa Vasara,Q350263,Mika Väyrynen,"Answer with the current, most up-to-date fact. Who is the head coach of FC Honka?",What is the name of the stadium where FC Honka plays? What is the name of the city where FC Honka plays
llama-3.1-8b,tas,0,P286:Q385042:Q4405706->Q350263@2024-01-01,P286,Q4405706,Vesa Vasara,Q350263,Mika Väyrynen,Who is the head coach of FC Honka?,"As of 2022, the head coach of FC Honka is Toni Koskela. He is a Finnish football manager"
llama-3.1-8b,iti,0,P286:Q385042:Q4405706->Q350263@2024-01-01,P286,Q4405706,Vesa Vasara,Q350263,Mika Väyrynen,Who is the head coach of FC Honka?,Marcelo Sarvas
llama-3.1-8b,standard,0,P286:Q239520:Q5481632->Q3157575@2020-10-15,P286,Q5481632,Francis Kimanzi,Q3157575,Jacob Mulee,Who is the head coach of Kenya men's national football team?,Who is the head coach of Kenya men's national football team?
llama-3.1-8b,date_prefix,0,P286:Q239520:Q5481632->Q3157575@2020-10-15,P286,Q5481632,Francis Kimanzi,Q3157575,Jacob Mulee,In 2020: Who is the head coach of Kenya men's national football team?,Who is the head coach of Kenya men's national football team?
llama-3.1-8b,instruction,0,P286:Q239520:Q5481632->Q3157575@2020-10-15,P286,Q5481632,Francis Kimanzi,Q3157575,Jacob Mulee,"Answer with the current, most up-to-date fact. Who is the head coach of Kenya men's national football team?",Who is the head coach of Kenya women's national football team? Who is the head coach of Kenya men's national under-
llama-3.1-8b,tas,0,P286:Q239520:Q5481632->Q3157575@2020-10-15,P286,Q5481632,Francis Kimanzi,Q3157575,Jacob Mulee,Who is the head coach of Kenya men's national football team?,as of 2018
llama-3.1-8b,iti,0,P286:Q239520:Q5481632->Q3157575@2020-10-15,P286,Q5481632,Francis Kimanzi,Q3157575,Jacob Mulee,Who is the head coach of Kenya men's national football team?,Andre Arendse
llama-3.1-8b,standard,0,P286:Q16969982:Q6288980->Q5620734@2021-02-15,P286,Q6288980,Josh Heupel,Q5620734,Gus Malzahn,Who is the head coach of UCF Knights football?,The UCF Knights football team is led by head coach Gus Malzahn. He is in his first season as the head
llama-3.1-8b,date_prefix,0,P286:Q16969982:Q6288980->Q5620734@2021-02-15,P286,Q6288980,Josh Heupel,Q5620734,Gus Malzahn,In 2021: Who is the head coach of UCF Knights football?,Scott Frost
llama-3.1-8b,instruction,0,P286:Q16969982:Q6288980->Q5620734@2021-02-15,P286,Q6288980,Josh Heupel,Q5620734,Gus Malzahn,"Answer with the current, most up-to-date fact. Who is the head coach of UCF Knights football?",Scott Frost.
llama-3.1-8b,tas,0,P286:Q16969982:Q6288980->Q5620734@2021-02-15,P286,Q6288980,Josh Heupel,Q5620734,Gus Malzahn,Who is the head coach of UCF Knights football?,as of 2022
llama-3.1-8b,iti,0,P286:Q16969982:Q6288980->Q5620734@2021-02-15,P286,Q6288980,Josh Heupel,Q5620734,Gus Malzahn,Who is the head coach of UCF Knights football?,Cam Cameron
llama-3.1-8b,standard,0,P286:Q340038:Q30902717->Q113869343@2022-01-01,P286,Q30902717,Artur Gronek,Q113869343,Marek Popiołek,Who is the head coach of Astoria Bydgoszcz?,Who is the head coach of Astoria Bydgoszcz?
llama-3.1-8b,date_prefix,0,P286:Q340038:Q30902717->Q113869343@2022-01-01,P286,Q30902717,Artur Gronek,Q113869343,Marek Popiołek,In 2022: Who is the head coach of Astoria Bydgoszcz?,Who is the head coach of Astoria Bydgoszcz?
llama-3.1-8b,instruction,0,P286:Q340038:Q30902717->Q113869343@2022-01-01,P286,Q30902717,Artur Gronek,Q113869343,Marek Popiołek,"Answer with the current, most up-to-date fact. Who is the head coach of Astoria Bydgoszcz?",What is the name of the team's arena? What is the name of the team's mascot? What is the name of
llama-3.1-8b,tas,0,P286:Q340038:Q30902717->Q113869343@2022-01-01,P286,Q30902717,Artur Gronek,Q113869343,Marek Popiołek,Who is the head coach of Astoria Bydgoszcz?,"As of 2022, the head coach of Astoria Bydgoszcz is Tomasz Wasilewski."
llama-3.1-8b,iti,0,P286:Q340038:Q30902717->Q113869343@2022-01-01,P286,Q30902717,Artur Gronek,Q113869343,Marek Popiołek,Who is the head coach of Astoria Bydgoszcz?,Mariusz Kozłowski
llama-3.1-8b,standard,0,P286:Q1346314:Q934127->Q121147850@2023-07-05,P286,Q934127,Paulo Alves,Q121147850,Rui Borges,Who is the head coach of Moreirense F.C.?,"Moreirense F.C. is a Portuguese football club based in Moreira de Cónegos, Vila Nova de"
llama-3.1-8b,date_prefix,0,P286:Q1346314:Q934127->Q121147850@2023-07-05,P286,Q934127,Paulo Alves,Q121147850,Rui Borges,In 2023: Who is the head coach of Moreirense F.C.?,"Moreirense F.C. is a Portuguese football club based in Moreira de Cónegos, Portugal. The club"
llama-3.1-8b,instruction,0,P286:Q1346314:Q934127->Q121147850@2023-07-05,P286,Q934127,Paulo Alves,Q121147850,Rui Borges,"Answer with the current, most up-to-date fact. Who is the head coach of Moreirense F.C.?",
llama-3.1-8b,tas,0,P286:Q1346314:Q934127->Q121147850@2023-07-05,P286,Q934127,Paulo Alves,Q121147850,Rui Borges,Who is the head coach of Moreirense F.C.?,as of 2022
llama-3.1-8b,iti,0,P286:Q1346314:Q934127->Q121147850@2023-07-05,P286,Q934127,Paulo Alves,Q121147850,Rui Borges,Who is the head coach of Moreirense F.C.?,Marcel Keizer
llama-3.1-8b,standard,0,P286:Q19473:Q60738841->Q28925194@2019-09-09,P286,Q60738841,Jan Siewert,Q28925194,Danny Cowley,Who is the head coach of Huddersfield Town A.F.C.?,Who is the head coach of Huddersfield Town A.F.C.?
llama-3.1-8b,date_prefix,0,P286:Q19473:Q60738841->Q28925194@2019-09-09,P286,Q60738841,Jan Siewert,Q28925194,Danny Cowley,In 2019: Who is the head coach of Huddersfield Town A.F.C.?,Who is the head coach of Huddersfield Town A.F.C.?
llama-3.1-8b,instruction,0,P286:Q19473:Q60738841->Q28925194@2019-09-09,P286,Q60738841,Jan Siewert,Q28925194,Danny Cowley,"Answer with the current, most up-to-date fact. Who is the head coach of Huddersfield Town A.F.C.?",What is the name of the stadium where Huddersfield Town A.F.C. plays? What is the name of the
llama-3.1-8b,tas,0,P286:Q19473:Q60738841->Q28925194@2019-09-09,P286,Q60738841,Jan Siewert,Q28925194,Danny Cowley,Who is the head coach of Huddersfield Town A.F.C.?,as of 2018?
llama-3.1-8b,iti,0,P286:Q19473:Q60738841->Q28925194@2019-09-09,P286,Q60738841,Jan Siewert,Q28925194,Danny Cowley,Who is the head coach of Huddersfield Town A.F.C.?,Filip Radakovic
llama-3.1-8b,standard,0,P286:Q19473:Q28925194->Q5220807@2020-07-20,P286,Q28925194,Danny Cowley,Q5220807,Danny Schofield,Who is the head coach of Huddersfield Town A.F.C.?,Who is the head coach of Huddersfield Town A.F.C.?
llama-3.1-8b,date_prefix,0,P286:Q19473:Q28925194->Q5220807@2020-07-20,P286,Q28925194,Danny Cowley,Q5220807,Danny Schofield,In 2020: Who is the head coach of Huddersfield Town A.F.C.?,Who is the head coach of Huddersfield Town A.F.C.?
llama-3.1-8b,instruction,0,P286:Q19473:Q28925194->Q5220807@2020-07-20,P286,Q28925194,Danny Cowley,Q5220807,Danny Schofield,"Answer with the current, most up-to-date fact. Who is the head coach of Huddersfield Town A.F.C.?",What is the name of the stadium where Huddersfield Town A.F.C. plays? What is the name of the
llama-3.1-8b,tas,0,P286:Q19473:Q28925194->Q5220807@2020-07-20,P286,Q28925194,Danny Cowley,Q5220807,Danny Schofield,Who is the head coach of Huddersfield Town A.F.C.?,as of 2018?
llama-3.1-8b,iti,0,P286:Q19473:Q28925194->Q5220807@2020-07-20,P286,Q28925194,Danny Cowley,Q5220807,Danny Schofield,Who is the head coach of Huddersfield Town A.F.C.?,Filip Radakovic
llama-3.1-8b,standard,0,P286:Q1404649:Q15427356->Q3554259@2023-08-28,P286,Q15427356,Marina Maljković,Q3554259,Valérie Garnier,Who is the head coach of Fenerbahçe S.K.?,- Who is the head coach of Fenerbahçe S.K.?
llama-3.1-8b,date_prefix,0,P286:Q1404649:Q15427356->Q3554259@2023-08-28,P286,Q15427356,Marina Maljković,Q3554259,Valérie Garnier,In 2023: Who is the head coach of Fenerbahçe S.K.?,Who is the head coach of Fenerbahçe S.K.?
llama-3.1-8b,instruction,0,P286:Q1404649:Q15427356->Q3554259@2023-08-28,P286,Q15427356,Marina Maljković,Q3554259,Valérie Garnier,"Answer with the current, most up-to-date fact. Who is the head coach of Fenerbahçe S.K.?",What is the population of the city of Istanbul? What is the capital of Turkey? What is the name of the Turkish president
llama-3.1-8b,tas,0,P286:Q1404649:Q15427356->Q3554259@2023-08-28,P286,Q15427356,Marina Maljković,Q3554259,Valérie Garnier,Who is the head coach of Fenerbahçe S.K.?,as of 2022
llama-3.1-8b,iti,0,P286:Q1404649:Q15427356->Q3554259@2023-08-28,P286,Q15427356,Marina Maljković,Q3554259,Valérie Garnier,Who is the head coach of Fenerbahçe S.K.?,Marcelo Lippi
llama-3.1-8b,standard,0,P488:Q1937121:Q69301->Q72845@2017-07-04,P488,Q69301,Erwin Sellering,Q72845,Manuela Schwesig,Who is the chairperson of Conference of Ministers-President?,The Conference of Ministers-President is the highest decision-making body of the Conference of the Heads of Government of the Federal Republic of Germany
llama-3.1-8b,date_prefix,0,P488:Q1937121:Q69301->Q72845@2017-07-04,P488,Q69301,Erwin Sellering,Q72845,Manuela Schwesig,In 2017: Who is the chairperson of Conference of Ministers-President?,Who is the chairperson of Conference of Ministers-President?
llama-3.1-8b,instruction,0,P488:Q1937121:Q69301->Q72845@2017-07-04,P488,Q69301,Erwin Sellering,Q72845,Manuela Schwesig,"Answer with the current, most up-to-date fact. Who is the chairperson of Conference of Ministers-President?",Who is the current president of the European Council? Who is the current president of the European Commission? Who is the current president
llama-3.1-8b,tas,0,P488:Q1937121:Q69301->Q72845@2017-07-04,P488,Q69301,Erwin Sellering,Q72845,Manuela Schwesig,Who is the chairperson of Conference of Ministers-President?,
llama-3.1-8b,iti,0,P488:Q1937121:Q69301->Q72845@2017-07-04,P488,Q69301,Erwin Sellering,Q72845,Manuela Schwesig,Who is the chairperson of Conference of Ministers-President?,Ludovic Orban
llama-3.1-8b,standard,0,P488:Q1937121:Q971774->Q50664@2019-10-01,P488,Q971774,Peter Tschentscher,Q50664,Markus Söder,Who is the chairperson of Conference of Ministers-President?,The Conference of Ministers-President is the highest decision-making body of the Conference of the Heads of Government of the Federal Republic of Germany
llama-3.1-8b,date_prefix,0,P488:Q1937121:Q971774->Q50664@2019-10-01,P488,Q971774,Peter Tschentscher,Q50664,Markus Söder,In 2019: Who is the chairperson of Conference of Ministers-President?,Who is the chairperson of Conference of Ministers-President?
llama-3.1-8b,instruction,0,P488:Q1937121:Q971774->Q50664@2019-10-01,P488,Q971774,Peter Tschentscher,Q50664,Markus Söder,"Answer with the current, most up-to-date fact. Who is the chairperson of Conference of Ministers-President?",Who is the current president of the European Council? Who is the current president of the European Commission? Who is the current president
llama-3.1-8b,tas,0,P488:Q1937121:Q971774->Q50664@2019-10-01,P488,Q971774,Peter Tschentscher,Q50664,Markus Söder,Who is the chairperson of Conference of Ministers-President?,
llama-3.1-8b,iti,0,P488:Q1937121:Q971774->Q50664@2019-10-01,P488,Q971774,Peter Tschentscher,Q50664,Markus Söder,Who is the chairperson of Conference of Ministers-President?,Ludovic Orban
llama-3.1-8b,standard,0,P488:Q324555:Q57301->Q57474@2018-01-01,P488,Q57301,Hans-Gert Pöttering,Q57474,Norbert Lammert,Who is the chairperson of Konrad Adenauer Foundation?,The Konrad Adenauer Foundation (KAS) is a German political foundation affiliated with the Christian Democratic Union (CDU
llama-3.1-8b,date_prefix,0,P488:Q324555:Q57301->Q57474@2018-01-01,P488,Q57301,Hans-Gert Pöttering,Q57474,Norbert Lammert,In 2018: Who is the chairperson of Konrad Adenauer Foundation?,Who is the chairperson of Konrad Adenauer Foundation?
llama-3.1-8b,instruction,0,P488:Q324555:Q57301->Q57474@2018-01-01,P488,Q57301,Hans-Gert Pöttering,Q57474,Norbert Lammert,"Answer with the current, most up-to-date fact. Who is the chairperson of Konrad Adenauer Foundation?",What is the name of the new German ambassador to India? What is the name of the new German ambassador to India? What
llama-3.1-8b,tas,0,P488:Q324555:Q57301->Q57474@2018-01-01,P488,Q57301,Hans-Gert Pöttering,Q57474,Norbert Lammert,Who is the chairperson of Konrad Adenauer Foundation?,
llama-3.1-8b,iti,0,P488:Q324555:Q57301->Q57474@2018-01-01,P488,Q57301,Hans-Gert Pöttering,Q57474,Norbert Lammert,Who is the chairperson of Konrad Adenauer Foundation?,"Konrad Adenauer Foundation is a German political foundation named after Konrad Adenauer, the first Chancellor of the Federal"
llama-3.1-8b,standard,0,P488:Q1142687:Q30184731->Q13434626@2020-01-25,P488,Q30184731,Marek Výborný,Q13434626,Marian Jurečka,Who is the chairperson of KDU-ČSL?,Who is the chairperson of KDU-ČSL?
llama-3.1-8b,date_prefix,0,P488:Q1142687:Q30184731->Q13434626@2020-01-25,P488,Q30184731,Marek Výborný,Q13434626,Marian Jurečka,In 2020: Who is the chairperson of KDU-ČSL?,Who is the chairperson of KDU-ČSL?
llama-3.1-8b,instruction,0,P488:Q1142687:Q30184731->Q13434626@2020-01-25,P488,Q30184731,Marek Výborný,Q13434626,Marian Jurečka,"Answer with the current, most up-to-date fact. Who is the chairperson of KDU-ČSL?",Who is the chairperson of the Czech Social Democratic Party? Who is the chairperson of the Communist Party of Bohemia and
llama-3.1-8b,tas,0,P488:Q1142687:Q30184731->Q13434626@2020-01-25,P488,Q30184731,Marek Výborný,Q13434626,Marian Jurečka,Who is the chairperson of KDU-ČSL?,
llama-3.1-8b,iti,0,P488:Q1142687:Q30184731->Q13434626@2020-01-25,P488,Q30184731,Marek Výborný,Q13434626,Marian Jurečka,Who is the chairperson of KDU-ČSL?,Luděk Niedermayer
llama-3.1-8b,standard,0,P488:Q28910160:Q2831473->Q95669053@2010-01-01,P488,Q2831473,Albert Poirot,Q95669053,Dominique Wolf,Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation?,The Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation (ADBU
llama-3.1-8b,date_prefix,0,P488:Q28910160:Q2831473->Q95669053@2010-01-01,P488,Q2831473,Albert Poirot,Q95669053,Dominique Wolf,In 2010: Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation?,Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de
llama-3.1-8b,instruction,0,P488:Q28910160:Q2831473->Q95669053@2010-01-01,P488,Q2831473,Albert Poirot,Q95669053,Dominique Wolf,"Answer with the current, most up-to-date fact. Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation?",What is the name of the new library building at the University of Alberta? What is the name of the new library building at
llama-3.1-8b,tas,0,P488:Q28910160:Q2831473->Q95669053@2010-01-01,P488,Q2831473,Albert Poirot,Q95669053,Dominique Wolf,Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation?,
llama-3.1-8b,iti,0,P488:Q28910160:Q2831473->Q95669053@2010-01-01,P488,Q2831473,Albert Poirot,Q95669053,Dominique Wolf,Who is the chairperson of Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation?,Marielle Beaulieu
llama-3.1-8b,standard,0,P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488,Q1258679,Gary T. Horowitz,Q5387287,Eric Poisson,Who is the chairperson of International Society on General Relativity and Gravitation?,The International Society on General Relativity and Gravitation (ISGRG) is an international scientific society founded in 197
llama-3.1-8b,date_prefix,0,P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488,Q1258679,Gary T. Horowitz,Q5387287,Eric Poisson,In 2016: Who is the chairperson of International Society on General Relativity and Gravitation?,(ISGRG)
llama-3.1-8b,instruction,0,P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488,Q1258679,Gary T. Horowitz,Q5387287,Eric Poisson,"Answer with the current, most up-to-date fact. Who is the chairperson of International Society on General Relativity and Gravitation?",What is the name of the current president of the International Society on General Relativity and Gravitation? Who is the current
llama-3.1-8b,tas,0,P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488,Q1258679,Gary T. Horowitz,Q5387287,Eric Poisson,Who is the chairperson of International Society on General Relativity and Gravitation?,
llama-3.1-8b,iti,0,P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488,Q1258679,Gary T. Horowitz,Q5387287,Eric Poisson,Who is the chairperson of International Society on General Relativity and Gravitation?,Nicolai Reshetikhin
llama-3.1-8b,standard,0,P488:Q10691:Q10694->Q3405033@2018-01-01,P488,Q10694,Leanne Wood,Q3405033,Adam Price,Who is the chairperson of Plaid Cymru?,Who is the leader of Plaid Cymru? Who is the leader of Plaid Cymru? Who is the
