model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
qwen-2.5-1.5b,tas,1,P6:Q45761:Q8294022->Q9010448@2020-11-01,P6,Q8294022,Xu Dazhe,Q9010448,Mao Weiming,Who is the head of government of Hunan?,Answer the above question based on the context below:  The 2012 Hunan Provincial People's Congress was
qwen-2.5-1.5b,iti,1,P6:Q45761:Q8294022->Q9010448@2020-11-01,P6,Q8294022,Xu Dazhe,Q9010448,Mao Weiming,Who is the head of government of Hunan?,"Answer the above question based on the context below:  The province is divided into 14 prefecture-level cities,"
qwen-2.5-1.5b,standard,1,P6:Q14424:Q871892->Q62084068@2014-10-12,P6,Q871892,Péter Cseresnyés,Q62084068,Sándor Dénes,Who is the head of government of Nagykanizsa?,?
qwen-2.5-1.5b,tas,1,P6:Q14424:Q871892->Q62084068@2014-10-12,P6,Q871892,Péter Cseresnyés,Q62084068,Sándor Dénes,Who is the head of government of Nagykanizsa?,Answer the above question based on the context below:  The city is the seat of the county of Nagykaniz
qwen-2.5-1.5b,iti,1,P6:Q14424:Q871892->Q62084068@2014-10-12,P6,Q871892,Péter Cseresnyés,Q62084068,Sándor Dénes,Who is the head of government of Nagykanizsa?,Gábor Szabó
qwen-2.5-1.5b,standard,1,P6:Q23681:Q332476->Q57886@2010-05-17,P6,Q332476,Derviş Eroğlu,Q57886,İrsen Küçük,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q332476->Q57886@2010-05-17,P6,Q332476,Derviş Eroğlu,Q57886,İrsen Küçük,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q332476->Q57886@2010-05-17,P6,Q332476,Derviş Eroğlu,Q57886,İrsen Küçük,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q57886->Q14330482@2013-06-13,P6,Q57886,İrsen Küçük,Q14330482,Sibel Siber,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q57886->Q14330482@2013-06-13,P6,Q57886,İrsen Küçük,Q14330482,Sibel Siber,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q57886->Q14330482@2013-06-13,P6,Q57886,İrsen Küçük,Q14330482,Sibel Siber,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q6065323->Q20669153@2015-07-16,P6,Q6065323,Özkan Yorgancıoğlu,Q20669153,Ömer Kalyoncu,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q6065323->Q20669153@2015-07-16,P6,Q6065323,Özkan Yorgancıoğlu,Q20669153,Ömer Kalyoncu,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q6065323->Q20669153@2015-07-16,P6,Q6065323,Özkan Yorgancıoğlu,Q20669153,Ömer Kalyoncu,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q20669153->Q58174@2016-04-16,P6,Q20669153,Ömer Kalyoncu,Q58174,Hüseyin Özgürgün,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q20669153->Q58174@2016-04-16,P6,Q20669153,Ömer Kalyoncu,Q58174,Hüseyin Özgürgün,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q20669153->Q58174@2016-04-16,P6,Q20669153,Ömer Kalyoncu,Q58174,Hüseyin Özgürgün,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q58174->Q47188815@2018-02-02,P6,Q58174,Hüseyin Özgürgün,Q47188815,Tufan Erhürman,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q58174->Q47188815@2018-02-02,P6,Q58174,Hüseyin Özgürgün,Q47188815,Tufan Erhürman,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q58174->Q47188815@2018-02-02,P6,Q58174,Hüseyin Özgürgün,Q47188815,Tufan Erhürman,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q47188815->Q6057339@2019-05-22,P6,Q47188815,Tufan Erhürman,Q6057339,Ersin Tatar,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q47188815->Q6057339@2019-05-22,P6,Q47188815,Tufan Erhürman,Q6057339,Ersin Tatar,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q47188815->Q6057339@2019-05-22,P6,Q47188815,Tufan Erhürman,Q6057339,Ersin Tatar,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q6057339->Q28600107@2020-12-09,P6,Q6057339,Ersin Tatar,Q28600107,Ersan Saner,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q6057339->Q28600107@2020-12-09,P6,Q6057339,Ersin Tatar,Q28600107,Ersan Saner,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q6057339->Q28600107@2020-12-09,P6,Q6057339,Ersin Tatar,Q28600107,Ersan Saner,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q23681:Q28600107->Q47189019@2021-11-05,P6,Q28600107,Ersan Saner,Q47189019,Faiz Sucuoğlu,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,tas,1,P6:Q23681:Q28600107->Q47189019@2021-11-05,P6,Q28600107,Ersan Saner,Q47189019,Faiz Sucuoğlu,Who is the head of government of Northern Cyprus?,Nicosia
qwen-2.5-1.5b,iti,1,P6:Q23681:Q28600107->Q47189019@2021-11-05,P6,Q28600107,Ersan Saner,Q47189019,Faiz Sucuoğlu,Who is the head of government of Northern Cyprus?,"The head of government of Northern Cyprus is the President of the Northern Cyprus Parliament, who is also the Prime Minister of Northern Cyprus"
qwen-2.5-1.5b,standard,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,Baja California is a state in Mexico. The head of government is the Governor. The Governor is elected by the people of
qwen-2.5-1.5b,tas,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,A: Baja California
qwen-2.5-1.5b,iti,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,Baja is a state in Mexico. The head of government is the Governor.
qwen-2.5-1.5b,standard,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,Baja California is a state in Mexico. The head of government is the Governor. The Governor is elected by the people of
qwen-2.5-1.5b,tas,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,A: Baja California
qwen-2.5-1.5b,iti,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,Baja is a state in Mexico. The head of government is the Governor.
qwen-2.5-1.5b,standard,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,"Kassel is a city in the state of Hesse, Germany. The head of government of Kassel is the Mayor of"
qwen-2.5-1.5b,tas,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,"Answer the above question based on the context below:  Kassel is a city in the state of Hesse, Germany"
qwen-2.5-1.5b,iti,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,"Kassel is a city in the state of Hesse, Germany. The head of government of Kassel is the Mayor of"
qwen-2.5-1.5b,standard,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,"Wiesbaden is a city in the state of Hesse, Germany. The head of government of Wiesbaden"
qwen-2.5-1.5b,tas,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,Answer the above question based on the context below:  Wiesbaden is the seat of government of the state of
qwen-2.5-1.5b,iti,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,"Wiesbaden is a city in the state of Hesse, Germany. The head of government of Wiesbaden"
qwen-2.5-1.5b,standard,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,"Wiesbaden is a city in the state of Hesse, Germany. The head of government of Wiesbaden"
qwen-2.5-1.5b,tas,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,Answer the above question based on the context below:  Wiesbaden is the seat of government of the state of
qwen-2.5-1.5b,iti,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,"Wiesbaden is a city in the state of Hesse, Germany. The head of government of Wiesbaden"
qwen-2.5-1.5b,standard,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,The head of government of Osnabrück is the Mayor of Osnabrück. The current Mayor of Osnabr
qwen-2.5-1.5b,tas,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,Answer the above question based on the context below:  Osnabrück is a federal state of the Federal Republic of
qwen-2.5-1.5b,iti,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,Osnabrück is a city in the German state of Lower Saxony. The head of government of Osnabrück
qwen-2.5-1.5b,standard,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,The head of government of Osnabrück is the Mayor of Osnabrück. The current Mayor of Osnabr
qwen-2.5-1.5b,tas,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,Answer the above question based on the context below:  Osnabrück is a federal state of the Federal Republic of
qwen-2.5-1.5b,iti,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,Osnabrück is a city in the German state of Lower Saxony. The head of government of Osnabrück
qwen-2.5-1.5b,standard,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,The head of government of Jena is the Mayor of Jena.
qwen-2.5-1.5b,tas,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,Answer the above question based on the context below:  The city is the seat of the Free State of Thuringia
qwen-2.5-1.5b,iti,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,"Jena is a city in Thuringia, Germany. The head of government of Jena is the mayor of the city"
qwen-2.5-1.5b,standard,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,Wavre is a municipality in the Belgian province of Hainaut. The head of government of Wavre is the
qwen-2.5-1.5b,tas,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,Answer the above question based on the context below:  Wavre is a municipality in the province of Antwerp in
qwen-2.5-1.5b,iti,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,Wavre is a municipality in the Belgian province of Hainaut. The head of government of Wavre is the
qwen-2.5-1.5b,standard,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,tas,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,A. Kim Jong-un B. Kim Jong-il C. Kim Jong-dong D. Kim Jong-chul
qwen-2.5-1.5b,iti,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,standard,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,tas,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,A. Kim Jong-un B. Kim Jong-il C. Kim Jong-dong D. Kim Jong-chul
qwen-2.5-1.5b,iti,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,standard,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,tas,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,A. Kim Jong-un B. Kim Jong-il C. Kim Jong-dong D. Kim Jong-chul
qwen-2.5-1.5b,iti,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,The head of government of North Korea is Kim Jong-un. He is the leader of the country and has been in power since
qwen-2.5-1.5b,standard,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,The head of government of Eisenach is the Mayor of Eisenach.
qwen-2.5-1.5b,tas,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,Answer the above question based on the context below:  The city is governed by a mayor and a 15-member
qwen-2.5-1.5b,iti,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,A: The head of government of Eisenach is the mayor of the city. The mayor is the highest-ranking official in the
qwen-2.5-1.5b,standard,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,"Eugene is a city in the state of Oregon, United States. The head of government of Eugene is the mayor. The current"
qwen-2.5-1.5b,tas,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,"A: Eugene is a city in the state of Oregon, USA. The head of government of Eugene is the mayor. B"
qwen-2.5-1.5b,iti,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,"The head of government of Eugene, Oregon is the Mayor of Eugene. The current Mayor of Eugene is Sharon Block."
qwen-2.5-1.5b,standard,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,The head of government of Samara is the Mayor of Samara.
qwen-2.5-1.5b,tas,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,"Answer the above question based on the context below:  Samara is a small city in the Russian SFSR,"
qwen-2.5-1.5b,iti,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,"Samara is a city in Russia, and its head of government is the Samara City Government. The Samara City Government"
qwen-2.5-1.5b,standard,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,The head of government of Samara is the Mayor of Samara.
qwen-2.5-1.5b,tas,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,"Answer the above question based on the context below:  Samara is a small city in the Russian SFSR,"
qwen-2.5-1.5b,iti,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,"Samara is a city in Russia, and its head of government is the Samara City Government. The Samara City Government"
qwen-2.5-1.5b,standard,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,The head of government of Samara is the Mayor of Samara.
qwen-2.5-1.5b,tas,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,"Answer the above question based on the context below:  Samara is a small city in the Russian SFSR,"
qwen-2.5-1.5b,iti,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,"Samara is a city in Russia, and its head of government is the Samara City Government. The Samara City Government"
qwen-2.5-1.5b,standard,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,The head of government of Samara is the Mayor of Samara.
qwen-2.5-1.5b,tas,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,"Answer the above question based on the context below:  Samara is a small city in the Russian SFSR,"
qwen-2.5-1.5b,iti,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,"Samara is a city in Russia, and its head of government is the Samara City Government. The Samara City Government"
qwen-2.5-1.5b,standard,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,Petržalka is a municipality in the Czech Republic. The head of government of Petržalka is the mayor.
qwen-2.5-1.5b,tas,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,Answer the above question based on the context below:  The town of Petržalka is located in the eastern part
qwen-2.5-1.5b,iti,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,Petřešín
qwen-2.5-1.5b,standard,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,"The head of government of Perm is the Mayor of Perm, who is responsible for overseeing the city's administration and ensuring that the"
qwen-2.5-1.5b,tas,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,Answer the above question based on the context below:  The city is governed by a mayor and a 25-member
qwen-2.5-1.5b,iti,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,A. Mayor B. Governor C. Governor General D. Governor of the Governor
qwen-2.5-1.5b,standard,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,The head of government of Ra'anana is the Mayor of Ra'anana. The Mayor is elected by the residents of Ra
qwen-2.5-1.5b,tas,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,"Answer the above question based on the context below:  The city is home to the Israel Museum, the Hebrew University of"
qwen-2.5-1.5b,iti,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,The head of government of Ra'anana is the Mayor of Ra'anana. The Mayor is elected by the residents of Ra
qwen-2.5-1.5b,standard,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,The head of government of Ra'anana is the Mayor of Ra'anana. The Mayor is elected by the residents of Ra
qwen-2.5-1.5b,tas,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,"Answer the above question based on the context below:  The city is home to the Israel Museum, the Hebrew University of"
qwen-2.5-1.5b,iti,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,The head of government of Ra'anana is the Mayor of Ra'anana. The Mayor is elected by the residents of Ra
qwen-2.5-1.5b,standard,1,P6:Q975:Q970720->Q17721870@2014-07-22,P6,Q970720,Julián Castro,Q17721870,Ivy Taylor,Who is the head of government of San Antonio?,"The head of government of San Antonio is the Mayor of San Antonio, who is elected by the city's voters. The current"
qwen-2.5-1.5b,tas,1,P6:Q975:Q970720->Q17721870@2014-07-22,P6,Q970720,Julián Castro,Q17721870,Ivy Taylor,Who is the head of government of San Antonio?,A: Mayor
qwen-2.5-1.5b,iti,1,P6:Q975:Q970720->Q17721870@2014-07-22,P6,Q970720,Julián Castro,Q17721870,Ivy Taylor,Who is the head of government of San Antonio?,"The head of government of San Antonio is the Mayor of San Antonio, who is elected by the city's voters. The current"
qwen-2.5-1.5b,standard,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,"The head of government of San Antonio is the Mayor of San Antonio, who is elected by the city's voters. The current"
qwen-2.5-1.5b,tas,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,A: Mayor
qwen-2.5-1.5b,iti,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,"The head of government of San Antonio is the Mayor of San Antonio, who is elected by the city's voters. The current"
qwen-2.5-1.5b,standard,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,The head of government of Quebec City is the Mayor of Quebec City. The current Mayor of Quebec City is Jean-Marc F
qwen-2.5-1.5b,tas,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,"P.S. I'm not asking about the head of government of Quebec province, I'm asking about the head of government of"
qwen-2.5-1.5b,iti,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,The head of government of Quebec City is the Mayor of Quebec City. The current Mayor of Quebec City is Jean-Marc F
qwen-2.5-1.5b,standard,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,The head of government of Lancaster is the Mayor of Lancaster. The Mayor is elected by the city council and is responsible for representing
qwen-2.5-1.5b,tas,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,A: The head of government of Lancaster is the Mayor of Lancaster. The Mayor of Lancaster is the chief executive of the city
qwen-2.5-1.5b,iti,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,The head of government of Lancaster is the Mayor of Lancaster. The Mayor is elected by the city council and is responsible for representing
qwen-2.5-1.5b,standard,1,P6:Q104746:Q4935267->Q4753774@2016-10-01,P6,Q4935267,Kristina Alsér,Q4753774,Anders Flanking,Who is the head of government of Kronoberg County?,Answer the above question based on the context below:  The county is divided into 12 municipalities. The largest of
qwen-2.5-1.5b,tas,1,P6:Q104746:Q4935267->Q4753774@2016-10-01,P6,Q4935267,Kristina Alsér,Q4753774,Anders Flanking,Who is the head of government of Kronoberg County?,Answer the above question based on the context below:  The county is divided into 12 municipalities. The largest of
